"Time / s","Vm1:Measured voltage"
3.3242729114336371,11.844546683838765
3.324276024736482,11.844140041366403
3.3242760247365766,11.8441400412751
3.3242765957445868,11.843826866449929
3.3242765957446814,11.843826866437473
3.3242771667526916,11.843989663009811
3.3242771667527862,11.843989663076202
3.324280280055631,11.84357626729577
3.3242802800557256,11.843576267204266
3.3242808510637354,11.843261981092105
3.32428085106383,11.843261981079483
3.3242814220718402,11.843423875400729
3.3242814220719348,11.843423875466989
3.3242845353747796,11.843006254953016
3.3242845353748742,11.843006254861388
3.3242851063828844,11.842691320899229
3.324285106382979,11.842691320886516
3.3242856773909892,11.842852775284943
3.3242856773910838,11.842852775351147
3.3242887906939287,11.842433448466322
3.3242887906940233,11.842433448374646
3.3242893617020335,11.84211832796406
3.3242893617021281,11.842118327951335
3.3242899327101383,11.842279802674943
3.3242899327102329,11.842279802741167
3.3242930460130777,11.84186127564109
3.3242930460131723,11.841861275549441
3.3242936170211825,11.841546427677098
3.3242936170212771,11.841546427664435
3.3242941880292873,11.841708380509573
3.3242941880293819,11.841708380575893
3.3242973013322268,11.841293145106915
3.3242973013323214,11.841293145015371
3.3242978723403311,11.840979025901303
3.3242978723404257,11.840979025888776
3.3242984433484359,11.841141911806503
3.3242984433485305,11.841141911872995
3.3243015566513754,11.840732443517325
3.32430155665147,11.84073244342596
3.3243021276594802,11.840419506121579
3.3243021276595748,11.840419506109265
3.324302698667585,11.840583776843184
3.3243026986676796,11.840583776909924
3.3243058119705244,11.84018253283363
3.324305811970619,11.840182532742517
3.3243063829786292,11.83987122676078
3.3243063829787238,11.839871226748752
3.324306953986734,11.840037330475946
3.3243069539868286,11.840037330543005
3.3243100672896735,11.83964674751444
3.3243100672897681,11.839646747423656
3.3243106382977778,11.839337518403706
3.3243106382978724,11.839337518392039
3.3243112093058826,11.839505899335471
3.3243112093059772,11.839505899402925
3.3243143226088221,11.839128391835608
3.3243143226089167,11.839128391745223
3.3243148936169269,11.838821681055327
3.3243148936170215,11.838821681044095
3.3243154646250317,11.838992779115852
3.3243154646251263,11.838992779183771
3.3243185779279711,11.838630737101433
3.3243185779280657,11.838630737011522
3.3243191489360759,11.838326981396133
3.3243191489361705,11.838326981385405
3.3243197199441807,11.838501231836162
3.3243197199442753,11.838501231904619
3.3243228332471202,11.838157019089749
3.3243228332472148,11.838157019000382
3.324323404255225,11.837856650234359
3.3243234042553196,11.837856650224209
3.3243239752633298,11.838034483275782
3.3243239752634244,11.838034483344851
3.3243270885662692,11.837710435321538
3.3243270885663638,11.837710435232788
3.3243276595743736,11.837413879756484
3.3243276595744682,11.837413879746983
3.3243282305824784,11.837595720245762
3.324328230582573,11.837595720315509
3.3243313438854178,11.837294142514557
3.3243313438855124,11.837294142426492
3.3243319148935226,11.837001821008508
3.3243319148936172,11.837001820999724
3.3243324859016274,11.837188088075177
3.324332485901722,11.837188088145673
3.3243355992045669,11.836911253944759
3.3243355992046615,11.836911253857448
3.3243361702126717,11.836623581246968
3.3243361702127663,11.836623581238969
3.3243367412207765,11.836814687953817
3.3243367412208711,11.836814688025131
3.3243398545237159,11.836564836945124
3.3243398545238105,11.836564836858635
3.3243404255318207,11.836282221448363
3.3243404255319153,11.836282221441218
3.3243409965399255,11.836478574449229
3.3243409965400201,11.836478574521427
3.324344109842865,11.836257910436432
3.3243441098429596,11.836257910350831
3.3243446808509693,11.835980753842525
3.3243446808510639,11.835980753836301
3.3243452518590741,11.836182753064271
3.3243452518591687,11.836182753137422
3.3243483651620136,11.83599344238349
3.3243483651621082,11.835993442298845
3.3243489361701184,11.835722139376911
3.324348936170213,11.83572213937167
3.3243495071782232,11.835930177677174
3.3243495071783178,11.83593017775134
3.3243526204811626,11.835774347385458
3.3243526204812572,11.835774347301831
3.3243531914892674,11.835509285308415
3.324353191489362,11.835509285304225
3.3243537624973722,11.835723748175035
3.3243537624974668,11.835723748250279
3.3243568758003117,11.835603484420353
3.3243568758004063,11.835603484337808
3.3243574468084165,11.835345042972493
3.3243574468085111,11.835345042969415
3.3243580178165213,11.835566308190529
3.3243580178166159,11.835566308266916
3.3243611311194607,11.835483654357441
3.3243611311195553,11.83548365427604
3.3243617021275651,11.835232205264509
3.3243617021276597,11.835232205262603
3.3243622731356699,11.835460642617152
3.3243622731357645,11.835460642694741
3.3243653864386093,11.835417597767051
3.3243653864387039,11.835417597686853
3.3243659574467141,11.835173504499544
3.3243659574468087,11.83517350449887
3.3243665284548189,11.835409475463726
3.3243665284549135,11.835409475542578
3.3243696417577584,11.835407992718604
3.324369641757853,11.835407992639668
3.3243702127658632,11.835171610186029
3.3243702127659578,11.835171610186649
3.324370783773968,11.835415467653116
3.3243707837740626,11.83541546773329
3.3243738970769074,11.835457452536621
3.324373897077002,11.835457452459005
3.3243744680850122,11.835229126806654
3.3243744680851068,11.835229126808622
3.324375039093117,11.835481214773733
3.3243750390932116,11.835481214855283
3.3243781523960565,11.83556852378315
3.3243781523961511,11.835568523706911
3.3243787234041609,11.83534859179148
3.3243787234042554,11.835348591794853
3.3243792944122657,11.835609245087992
3.3243792944123602,11.835609245170977
3.3243824077152051,11.835743683983456
3.3243824077152997,11.835743683908648
3.3243829787233099,11.835532473261985
3.3243829787234045,11.835532473266817
3.3243835497314147,11.835802017286206
3.3243835497315093,11.835802017370677
3.3243866630343542,11.835985339847346
3.3243866630344487,11.835985339774021
3.3243872340424589,11.835783168270083
3.3243872340425535,11.835783168276427
3.3243878050505637,11.836061918720597
3.3243878050506583,11.836061918806609
3.3243909183535032,11.836295825186699
3.3243909183535978,11.83629582511491
3.324391489361608,11.836103000703181
3.3243914893617026,11.836103000711086
3.3243920603697128,11.836391263324048
3.3243920603698074,11.836391263411647
3.3243951736726522,11.836677399093292
3.3243951736727468,11.836677399023086
3.3243957446807566,11.836494219484342
3.3243957446808512,11.836494219493858
3.3243963156888614,11.836792289811495
3.324396315688956,11.836792289900732
3.3243994289918009,11.83713224404659
3.3243994289918954,11.837132243978015
3.3243999999999057,11.836958996680734
3.3244000000000002,11.836958996691909
3.3244005710080105,11.83726715980832
3.324400571008105,11.837267159899243
3.3244036843109499,11.837662464205319
3.3244036843110445,11.837662464138424
3.3244042553190547,11.83749942580592
3.3244042553191493,11.837499425818798
3.3244048263271595,11.83781795615886
3.3244048263272541,11.837817956251513
3.324407939630099,11.838270083689958
3.3244079396301935,11.838270083624785
3.3244085106382038,11.838117520113622
3.3244085106382983,11.838117520128248
3.3244090816463086,11.838446681214078
3.3244090816464031,11.838446681308506
3.324412194949248,11.838957044934277
3.3244121949493426,11.838957044870869
3.3244127659573524,11.838815210961171
3.3244127659574469,11.838815210977588
3.3244133369654572,11.839155255226874
3.3244133369655517,11.839155255323117
3.3244164502683966,11.839725207125305
3.3244164502684912,11.839725207063701
3.3244170212765014,11.839594346248392
3.324417021276596,11.83959434626664
3.3244175922846062,11.839945514784517
3.3244175922847008,11.839945514882617
3.3244207055875457,11.840576344725219
3.3244207055876402,11.840576344665459
3.3244212765956505,11.840456688956969
3.324421276595745,11.840456688977085
3.3244218476037553,11.840819211362547
3.3244218476038498,11.840819211462538
3.3244249609066947,11.841512146061669
3.3244249609067893,11.84151214600379
3.3244255319147995,11.841403915749487
3.3244255319148941,11.841403915771508
3.3244261029229043,11.84177800993281
3.3244261029229989,11.84177801003473
3.3244292162258438,11.842534211902025
3.3244292162259383,11.842534211846061
3.3244297872339481,11.842437615550416
3.3244297872340427,11.842437615574376
3.3244303582420529,11.842823487554282
3.3244303582421475,11.842823487658166
3.3244334715449924,11.843644054230944
3.3244334715450869,11.843644054176929
3.3244340425530972,11.843559288332358
3.3244340425531917,11.843559288358289
3.324434613561202,11.84395713216961
3.3244346135612965,11.843957132275488
3.3244377268641414,11.844843095032363
3.324437726864236,11.844843094980327
3.3244382978722462,11.844770343920318
3.3244382978723408,11.844770343948252
3.324438868880351,11.845180341414874
3.3244388688804456,11.845180341522777
3.3244419821832905,11.846132665140967
3.324441982183385,11.846132665090938
3.3244425531913953,11.846072100827151
3.3244425531914898,11.846072100857114
3.3244431241995001,11.846494421472087
3.3244431241995946,11.846494421582044
3.3244462375024395,11.847514003184155
3.3244462375025341,11.84751400313616
3.3244468085105439,11.847465785234723
3.3244468085106385,11.847465785266744
3.3244473795186487,11.847900586054044
3.3244473795187433,11.847900586166078
3.3244504928215881,11.848988254558842
3.3244504928216827,11.848988254512905
3.3244510638296929,11.848952529964812
3.3244510638297875,11.848952529998913
3.3244516348377977,11.849399955392201
3.3244516348378923,11.849399955506337
3.3244547481407372,11.850556470613839
3.3244547481408318,11.850556470569984
3.324455319148842,11.850533373674212
3.3244553191489365,11.850533373710416
3.3244558901569468,11.850993555439157
3.3244558901570413,11.850993555555418
3.3244590034598862,11.852219607783411
3.3244590034599808,11.852219607741658
3.324459574467991,11.852209260001704
3.3244595744680856,11.852209260040029
3.3244601454760958,11.852682317018555
3.3244601454761904,11.852682317136958
3.3244632587790353,11.853978526760331
3.3244632587791298,11.853978526720697
3.3244638297871396,11.853981036746262
3.3244638297872342,11.853981036786728
3.3244644007952444,11.854467075032391
3.324464400795339,11.854467075152956
3.3244675140981839,11.855833991955372
3.3244675140982785,11.855833991917873
3.3244680851062887,11.855849455344424
3.3244680851063833,11.855849455387046
3.3244686561143935,11.856348567924329
3.3244686561144881,11.856348568047069
3.3244717694173329,11.857786670778678
3.3244717694174275,11.857786670743328
3.3244723404254377,11.857815170156814
3.3244723404255323,11.857815170201604
3.3244729114335425,11.858327436995818
